Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Postal Code,Sales,Quantity,Discount,Profit
CA-2017-105669,2017-09-17,2017-09-22,Second Class,SJ-20125,OFF-AR-10000390,77036,9.912,3,0.2,3.2214
CA-2017-105669,2017-09-17,2017-09-22,Second Class,SJ-20125,FUR-CH-10003774,77036,318.43,5,0.3,-77.333
CA-2017-105669,2017-09-17,2017-09-22,Second Class,SJ-20125,OFF-BI-10002412,77036,5.8,5,0.8,-10.15
CA-2017-105669,2017-09-17,2017-09-22,Second Class,SJ-20125,TEC-PH-10002415,77036,1415.76,6,0.2,88.485
CA-2017-134796,2017-06-25,2017-07-01,Standard Class,FM-14380,TEC-PH-10003505,60440,148.48,2,0.2,16.704
CA-2016-137743,2016-07-30,2016-08-04,Standard Class,KH-16360,OFF-LA-10003663,60623,9.248,4,0.2,3.1212
CA-2016-137743,2016-07-30,2016-08-04,Standard Class,KH-16360,OFF-ST-10001780,60623,1036.624,2,0.2,51.8312
CA-2015-137974,2015-04-16,2015-04-18,First Class,LL-16840,TEC-PH-10002033,22980,569.64,2,0.0,148.1064
CA-2015-137974,2015-04-16,2015-04-18,First Class,LL-16840,OFF-BI-10001036,22980,9.14,1,0.0,4.57
CA-2015-137974,2015-04-16,2015-04-18,First Class,LL-16840,FUR-FU-10001468,22980,1196.86,7,0.0,119.686
CA-2015-137974,2015-04-16,2015-04-18,First Class,LL-16840,FUR-BO-10001519,22980,523.26,9,0.0,125.5824
US-2015-136987,2015-04-11,2015-04-14,Second Class,AR-10540,TEC-CO-10001943,90004,639.968,4,0.2,215.9892
US-2015-136987,2015-04-11,2015-04-14,Second Class,AR-10540,OFF-PA-10003127,90004,52.76,2,0.0,24.2696
CA-2015-138485,2015-02-27,2015-03-01,Second Class,NP-18670,TEC-AC-10002076,98105,538.92,9,0.0,80.838
CA-2016-103709,2016-09-08,2016-09-15,Standard Class,LP-17095,OFF-AR-10003338,93277,14.88,2,0.0,3.72
CA-2016-103709,2016-09-08,2016-09-15,Standard Class,LP-17095,OFF-PA-10004610,93277,34.24,8,0.0,15.408
CA-2016-103709,2016-09-08,2016-09-15,Standard Class,LP-17095,OFF-ST-10001272,93277,261.74,2,0.0,65.435
CA-2016-138282,2016-05-19,2016-05-23,Standard Class,AH-10690,OFF-AP-10001366,90008,87.84,8,0.0,23.7168
CA-2017-148985,2017-11-11,2017-11-15,Second Class,TB-21190,FUR-FU-10001424,90045,34.92,4,0.0,11.8728
CA-2014-138100,2014-09-15,2014-09-20,Standard Class,AA-10315,OFF-PA-10000349,10011,14.94,3,0.0,7.0218
CA-2014-138100,2014-09-15,2014-09-20,Standard Class,AA-10315,FUR-FU-10002456,10011,14.56,2,0.0,6.2608
CA-2015-100734,2015-09-15,2015-09-20,Standard Class,AC-10615,OFF-BI-10002609,19143,3.576,4,0.7,-2.8608
CA-2015-100734,2015-09-15,2015-09-20,Standard Class,AC-10615,OFF-ST-10001522,19143,147.184,2,0.2,-29.4368
CA-2016-139997,2016-07-01,2016-07-03,First Class,EM-14140,TEC-CO-10000971,84043,1499.95,5,0.0,449.985
CA-2016-109652,2016-04-10,2016-04-15,Standard Class,QJ-19255,OFF-AR-10000034,60653,13.568,4,0.2,3.2224
CA-2014-167199,2014-01-06,2014-01-10,Standard Class,ME-17320,FUR-CH-10004063,42420,2573.82,9,0.0,746.4078
CA-2014-167199,2014-01-06,2014-01-10,Standard Class,ME-17320,OFF-BI-10004632,42420,609.98,2,0.0,274.491
CA-2014-167199,2014-01-06,2014-01-10,Standard Class,ME-17320,OFF-AR-10001662,42420,5.48,2,0.0,1.4796
CA-2014-167199,2014-01-06,2014-01-10,Standard Class,ME-17320,TEC-PH-10004977,42420,391.98,2,0.0,113.6742
CA-2014-167199,2014-01-06,2014-01-10,Standard Class,ME-17320,TEC-PH-10004539,42420,755.96,4,0.0,204.1092
CA-2014-167199,2014-01-06,2014-01-10,Standard Class,ME-17320,OFF-FA-10001883,42420,31.12,4,0.0,0.3112
CA-2014-167199,2014-01-06,2014-01-10,Standard Class,ME-17320,OFF-PA-10000955,42420,6.54,1,0.0,3.0084
CA-2016-124583,2016-09-01,2016-09-03,Second Class,LB-16795,OFF-EN-10002500,92646,12.78,1,0.0,5.751
CA-2014-113964,2014-09-23,2014-09-30,Standard Class,JP-16135,OFF-BI-10004654,10011,18.464,4,0.2,6.924
CA-2014-129938,2014-12-15,2014-12-17,Second Class,EB-13705,FUR-CH-10003774,19140,445.802,7,0.3,-108.2662
CA-2017-135111,2017-12-28,2018-01-02,Standard Class,CS-12400,OFF-AR-10004707,58103,2.48,1,0.0,0.868
CA-2017-135111,2017-12-28,2018-01-02,Standard Class,CS-12400,OFF-BI-10004040,58103,25.9,5,0.0,12.691
US-2015-134558,2015-12-19,2015-12-24,Second Class,PM-19135,OFF-PA-10001184,3820,29.9,5,0.0,14.651
US-2015-134558,2015-12-19,2015-12-24,Second Class,PM-19135,TEC-AC-10004145,3820,2249.91,9,0.0,517.4793
US-2015-134558,2015-12-19,2015-12-24,Second Class,PM-19135,FUR-TA-10003473,3820,1053.164,4,0.3,-105.3164
CA-2017-157196,2017-11-05,2017-11-09,Standard Class,AA-10645,OFF-PA-10003172,92105,12.96,2,0.0,6.2208
CA-2015-108672,2015-09-10,2015-09-16,Standard Class,FA-14230,FUR-FU-10003799,90032,106.68,6,0.0,33.0708
US-2017-118598,2017-11-16,2017-11-16,Same Day,CM-12190,TEC-PH-10002583,13501,119.94,6,0.0,5.997
US-2017-160836,2017-09-11,2017-09-16,Standard Class,CC-12475,OFF-PA-10004239,77070,10.272,3,0.2,3.21
US-2017-160836,2017-09-11,2017-09-16,Standard Class,CC-12475,FUR-TA-10002855,77070,512.19,5,0.3,-65.853
US-2017-160836,2017-09-11,2017-09-16,Standard Class,CC-12475,OFF-AP-10001626,77070,1.556,2,0.8,-4.2012
CA-2017-121048,2017-07-14,2017-07-18,Standard Class,TC-21295,OFF-BI-10004022,92683,4.448,2,0.2,1.4456
CA-2017-121048,2017-07-14,2017-07-18,Standard Class,TC-21295,FUR-FU-10003601,92683,276.69,3,0.0,49.8042
CA-2017-121048,2017-07-14,2017-07-18,Standard Class,TC-21295,OFF-FA-10000490,92683,4.96,4,0.0,2.3312
CA-2017-121048,2017-07-14,2017-07-18,Standard Class,TC-21295,OFF-AR-10004042,92683,71.92,4,0.0,20.8568
CA-2017-121048,2017-07-14,2017-07-18,Standard Class,TC-21295,FUR-FU-10002960,92683,18.84,3,0.0,7.9128
CA-2017-121048,2017-07-14,2017-07-18,Standard Class,TC-21295,TEC-AC-10000991,92683,140.97,3,0.0,19.7358
CA-2017-121048,2017-07-14,2017-07-18,Standard Class,TC-21295,TEC-PH-10004977,92683,470.376,3,0.2,52.9173
US-2017-120147,2017-03-30,2017-03-30,Same Day,TB-21400,OFF-AR-10000817,90036,6.08,2,0.0,2.0672
US-2017-120147,2017-03-30,2017-03-30,Same Day,TB-21400,TEC-PH-10002447,90036,164.792,1,0.2,18.5391
CA-2016-158043,2016-01-31,2016-02-04,Second Class,JK-15325,OFF-EN-10003134,8401,23.36,2,0.0,11.68
US-2017-106579,2017-06-08,2017-06-13,Standard Class,BW-11200,OFF-BI-10000309,60076,12.176,4,0.8,-18.8728
CA-2014-115889,2014-11-02,2014-11-06,Standard Class,SH-20395,TEC-PH-10001615,94122,46.384,2,0.2,5.2182
CA-2014-115889,2014-11-02,2014-11-06,Standard Class,SH-20395,OFF-ST-10003208,94122,362.92,2,0.0,105.2468
US-2017-161935,2017-07-14,2017-07-18,Standard Class,JL-15835,OFF-PA-10000605,43229,9.248,2,0.2,3.3524
US-2017-161935,2017-07-14,2017-07-18,Standard Class,JL-15835,TEC-PH-10000560,43229,1889.946,9,0.4,-377.9892
US-2017-161935,2017-07-14,2017-07-18,Standard Class,JL-15835,OFF-ST-10003455,43229,62.04,5,0.2,4.653
US-2017-161935,2017-07-14,2017-07-18,Standard Class,JL-15835,FUR-FU-10002937,43229,396.92,5,0.2,148.845
US-2017-161935,2017-07-14,2017-07-18,Standard Class,JL-15835,OFF-ST-10001837,43229,239.456,7,0.2,17.9592
US-2017-161935,2017-07-14,2017-07-18,Standard Class,JL-15835,OFF-AR-10004757,43229,13.12,5,0.2,2.132
US-2017-167920,2017-12-09,2017-12-12,Second Class,JL-15835,OFF-BI-10004236,40475,29.36,2,0.0,13.5056
US-2017-167920,2017-12-09,2017-12-12,Second Class,JL-15835,OFF-AP-10000159,40475,214.9,5,0.0,62.321
US-2017-167920,2017-12-09,2017-12-12,Second Class,JL-15835,OFF-BI-10003274,40475,15.92,4,0.0,7.4824
US-2017-167920,2017-12-09,2017-12-12,Second Class,JL-15835,TEC-AC-10001013,40475,146.45,5,0.0,48.3285
US-2017-167920,2017-12-09,2017-12-12,Second Class,JL-15835,OFF-ST-10004963,40475,15.14,1,0.0,0.6056
US-2017-167920,2017-12-09,2017-12-12,Second Class,JL-15835,OFF-LA-10004409,40475,5.76,2,0.0,2.6496
US-2017-167920,2017-12-09,2017-12-12,Second Class,JL-15835,TEC-CO-10001046,40475,1399.98,2,0.0,629.991
CA-2016-162383,2016-09-05,2016-09-11,Standard Class,MD-17350,OFF-BI-10002824,43130,8.952,2,0.7,-7.46
CA-2016-162383,2016-09-05,2016-09-11,Standard Class,MD-17350,OFF-BI-10001757,43130,8.856,6,0.7,-6.4944
CA-2016-162383,2016-09-05,2016-09-11,Standard Class,MD-17350,FUR-CH-10004477,43130,85.246,2,0.3,-1.2178
CA-2014-125731,2014-09-10,2014-09-16,Standard Class,CL-12565,OFF-EN-10003072,97030,21.728,7,0.2,7.6048
CA-2014-125731,2014-09-10,2014-09-16,Standard Class,CL-12565,FUR-CH-10003973,97030,1487.04,5,0.2,148.704
US-2017-106145,2017-09-26,2017-09-26,Same Day,RA-19885,OFF-EN-10001028,94109,71.88,6,0.0,33.0648
US-2017-106145,2017-09-26,2017-09-26,Same Day,RA-19885,FUR-FU-10003829,94109,9.24,3,0.0,2.9568
US-2017-106145,2017-09-26,2017-09-26,Same Day,RA-19885,OFF-PA-10002245,94109,35.88,6,0.0,16.146
US-2017-106145,2017-09-26,2017-09-26,Same Day,RA-19885,OFF-BI-10002215,94109,17.04,3,0.2,5.538
US-2017-106145,2017-09-26,2017-09-26,Same Day,RA-19885,OFF-BI-10003925,94109,931.176,3,0.2,314.2719
CA-2016-107146,2016-06-17,2016-06-19,First Class,LC-16885,FUR-FU-10002298,80501,266.352,3,0.2,-13.3176
CA-2016-107146,2016-06-17,2016-06-19,First Class,LC-16885,FUR-CH-10004853,80501,483.136,4,0.2,54.3528
US-2017-134642,2017-02-25,2017-03-01,Standard Class,SW-20245,FUR-CH-10002880,27834,196.784,2,0.2,-22.1382
US-2017-134642,2017-02-25,2017-03-01,Standard Class,SW-20245,FUR-BO-10004709,27834,231.92,5,0.2,5.798
US-2017-160143,2017-03-31,2017-04-07,Standard Class,HG-14965,OFF-SU-10004231,90004,29.7,3,0.0,8.019
CA-2017-103415,2017-12-03,2017-12-08,Standard Class,MV-17485,FUR-FU-10000820,77041,13.592,2,0.6,-14.2716
CA-2016-106460,2016-02-19,2016-02-22,Second Class,GT-14710,OFF-PA-10001736,94109,70.88,2,0.0,33.3136
US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,OFF-ST-10003306,80219,114.288,1,0.2,12.8574
US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,OFF-BI-10003707,80219,36.624,8,0.7,-24.416
US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,FUR-BO-10003546,80219,242.352,8,0.7,-363.528
US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,TEC-PH-10000213,80219,49.616,2,0.2,4.9616
US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,FUR-FU-10001488,80219,508.704,6,0.2,0.0
US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,TEC-PH-10004833,80219,57.36,6,0.2,-14.34
US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,FUR-CH-10002335,80219,906.68,5,0.2,68.001
CA-2014-103492,2014-10-10,2014-10-15,Standard Class,CM-12715,TEC-PH-10001128,77340,719.952,6,0.2,71.9952
CA-2014-103492,2014-10-10,2014-10-15,Standard Class,CM-12715,TEC-PH-10004667,77340,755.944,7,0.2,66.1451
CA-2014-103492,2014-10-10,2014-10-15,Standard Class,CM-12715,OFF-BI-10004817,77340,11.98,5,0.8,-19.168
CA-2014-103492,2014-10-10,2014-10-15,Standard Class,CM-12715,OFF-BI-10004140,77340,0.898,1,0.8,-1.5715
CA-2016-136595,2016-09-05,2016-09-07,First Class,EM-13825,FUR-FU-10004671,77036,21.204,3,0.6,-11.6622
CA-2014-140396,2014-11-20,2014-11-25,Standard Class,KH-16330,OFF-EN-10002592,10024,34.74,3,0.0,17.37
CA-2014-140396,2014-11-20,2014-11-25,Standard Class,KH-16330,TEC-PH-10004447,10024,833.94,6,0.0,216.8244
CA-2014-140396,2014-11-20,2014-11-25,Standard Class,KH-16330,OFF-BI-10003669,10024,12.96,3,0.2,4.536
CA-2014-140396,2014-11-20,2014-11-25,Standard Class,KH-16330,OFF-PA-10000223,10024,25.92,4,0.0,12.4416
CA-2014-114181,2014-05-10,2014-05-14,Second Class,AF-10885,FUR-BO-10004467,19134,349.965,7,0.5,-216.9783
CA-2014-114181,2014-05-10,2014-05-14,Second Class,AF-10885,OFF-AR-10000716,19134,22.32,5,0.2,5.301
CA-2017-159506,2017-11-27,2017-12-02,Standard Class,JR-16210,OFF-PA-10003641,47201,158.28,6,0.0,72.8088
CA-2017-159506,2017-11-27,2017-12-02,Standard Class,JR-16210,OFF-BI-10004519,47201,497.94,3,0.0,224.073
US-2014-137155,2014-11-01,2014-11-05,Standard Class,DL-12925,OFF-AP-10002518,11561,533.94,3,0.0,154.8426
US-2014-137155,2014-11-01,2014-11-05,Standard Class,DL-12925,OFF-PA-10000806,11561,167.94,3,0.0,82.2906
US-2014-137155,2014-11-01,2014-11-05,Standard Class,DL-12925,FUR-FU-10003142,11561,31.68,6,0.0,9.8208
CA-2016-105746,2016-12-30,2017-01-01,First Class,BD-11605,FUR-CH-10000454,17602,170.786,1,0.3,0.0
US-2016-104815,2016-09-03,2016-09-07,Standard Class,RB-19570,FUR-BO-10003894,60610,198.744,4,0.3,0.0
CA-2017-157672,2017-10-05,2017-10-07,First Class,RB-19795,TEC-AC-10001714,80219,63.824,2,0.2,13.5626
US-2016-166660,2016-01-30,2016-02-01,Second Class,TB-21250,FUR-CH-10001190,98103,435.168,4,0.2,-59.8356
US-2016-166660,2016-01-30,2016-02-01,Second Class,TB-21250,FUR-BO-10000468,98103,48.58,1,0.0,7.7728
CA-2017-140802,2017-04-21,2017-04-23,First Class,KN-16390,TEC-AC-10001998,77070,47.976,3,0.2,8.3958
CA-2017-140802,2017-04-21,2017-04-23,First Class,KN-16390,OFF-PA-10001534,77070,20.736,4,0.2,7.2576
CA-2014-133830,2014-12-05,2014-12-10,Standard Class,RL-19615,OFF-AR-10003045,90045,26.46,9,0.0,11.907
CA-2014-133830,2014-12-05,2014-12-10,Standard Class,RL-19615,OFF-PA-10001363,90045,49.12,4,0.0,23.0864
CA-2014-133830,2014-12-05,2014-12-10,Standard Class,RL-19615,OFF-FA-10002280,90045,15.0,3,0.0,7.2
CA-2014-100916,2014-10-21,2014-10-26,Standard Class,FH-14275,OFF-ST-10003479,23602,194.7,5,0.0,9.735
CA-2014-100916,2014-10-21,2014-10-26,Standard Class,FH-14275,FUR-TA-10004607,23602,591.32,4,0.0,112.3508
CA-2014-100916,2014-10-21,2014-10-26,Standard Class,FH-14275,OFF-AR-10001022,23602,2.84,1,0.0,0.8804
CA-2015-129532,2015-12-08,2015-12-12,Standard Class,YS-21880,OFF-ST-10004186,90036,221.96,2,0.0,4.4392
CA-2015-129532,2015-12-08,2015-12-12,Standard Class,YS-21880,TEC-AC-10000865,90036,236.0,4,0.0,40.12
CA-2014-134726,2014-11-02,2014-11-07,Second Class,SW-20755,TEC-AC-10000023,98115,41.94,2,0.0,15.0984
CA-2014-134726,2014-11-02,2014-11-07,Second Class,SW-20755,TEC-PH-10001750,98115,52.792,1,0.2,4.6193
CA-2016-138597,2016-12-18,2016-12-21,First Class,PN-18775,FUR-CH-10004997,68104,563.94,3,0.0,112.788
CA-2015-123113,2015-11-23,2015-11-27,Second Class,AT-10735,OFF-AP-10000275,7960,2625.12,8,0.0,735.0336
CA-2015-123113,2015-11-23,2015-11-27,Second Class,AT-10735,OFF-AR-10004999,7960,17.94,3,0.0,4.485
CA-2015-169656,2015-08-13,2015-08-16,First Class,EJ-13720,OFF-ST-10003816,19143,422.856,3,0.2,15.8571
CA-2015-142734,2015-04-16,2015-04-21,Standard Class,DM-13345,FUR-CH-10003968,10024,127.764,2,0.1,2.8392
CA-2014-163223,2014-03-21,2014-03-25,Standard Class,KH-16690,TEC-PH-10000730,22153,3499.93,7,0.0,909.9818
CA-2014-163223,2014-03-21,2014-03-25,Standard Class,KH-16690,OFF-LA-10004409,22153,14.4,5,0.0,6.624
CA-2014-163223,2014-03-21,2014-03-25,Standard Class,KH-16690,OFF-PA-10000675,22153,122.97,3,0.0,60.2553
CA-2014-163223,2014-03-21,2014-03-25,Standard Class,KH-16690,OFF-AR-10001573,22153,9.32,4,0.0,2.7028
CA-2014-163223,2014-03-21,2014-03-25,Standard Class,KH-16690,OFF-BI-10001597,22153,122.94,3,0.0,59.0112
CA-2017-122945,2017-11-16,2017-11-22,Standard Class,MB-18085,FUR-FU-10001196,95661,17.31,3,0.0,5.193
CA-2015-139738,2015-09-25,2015-09-29,Standard Class,DK-12895,OFF-AR-10004602,61107,128.744,7,0.2,12.8744
CA-2016-158778,2016-09-05,2016-09-09,Standard Class,DB-13210,FUR-FU-10000260,19134,58.248,9,0.2,11.6496
CA-2016-158778,2016-09-05,2016-09-09,Standard Class,DB-13210,FUR-CH-10001146,19134,71.246,2,0.3,-19.3382
CA-2016-158778,2016-09-05,2016-09-09,Standard Class,DB-13210,OFF-AR-10000896,19134,7.872,3,0.2,0.5904
CA-2016-158778,2016-09-05,2016-09-09,Standard Class,DB-13210,FUR-CH-10000309,19134,887.271,3,0.3,-63.3765
CA-2017-119655,2017-04-20,2017-04-24,Standard Class,CV-12295,OFF-BI-10001989,48234,146.86,7,0.0,70.4928
CA-2017-119655,2017-04-20,2017-04-24,Standard Class,CV-12295,OFF-BI-10001036,48234,36.56,4,0.0,18.28
CA-2015-164567,2015-06-15,2015-06-19,Standard Class,GK-14620,TEC-PH-10002103,90004,225.576,3,0.2,22.5576
CA-2014-131947,2014-09-17,2014-09-22,Standard Class,JA-15970,OFF-AR-10001473,97477,5.248,2,0.2,0.4592
CA-2014-131947,2014-09-17,2014-09-22,Standard Class,JA-15970,OFF-AR-10000411,97477,38.256,3,0.2,4.782
CA-2014-131947,2014-09-17,2014-09-22,Standard Class,JA-15970,OFF-PA-10000246,97477,40.24,5,0.2,13.078
CA-2014-131947,2014-09-17,2014-09-22,Standard Class,JA-15970,TEC-MA-10004086,97477,29.925,5,0.7,-21.945
CA-2014-131947,2014-09-17,2014-09-22,Standard Class,JA-15970,OFF-PA-10003039,97477,148.704,6,0.2,46.47
CA-2014-131947,2014-09-17,2014-09-22,Standard Class,JA-15970,TEC-AC-10004633,97477,55.92,10,0.2,16.776
CA-2016-152520,2016-07-08,2016-07-12,Standard Class,TH-21115,OFF-PA-10000289,2908,12.96,2,0.0,6.2208
CA-2016-101791,2016-05-27,2016-05-31,Standard Class,BS-11665,FUR-FU-10003247,60623,25.176,3,0.6,-33.3582
CA-2016-101791,2016-05-27,2016-05-31,Standard Class,BS-11665,FUR-FU-10002191,60623,5.584,2,0.6,-1.6752
CA-2016-101791,2016-05-27,2016-05-31,Standard Class,BS-11665,OFF-ST-10001496,60623,1297.368,9,0.2,97.3026
CA-2017-121195,2017-12-24,2017-12-27,First Class,NS-18505,OFF-ST-10000585,75220,264.32,2,0.2,19.824
CA-2017-163209,2017-05-03,2017-05-07,Standard Class,MK-18160,OFF-PA-10001166,94122,25.92,4,0.0,12.4416
CA-2017-163209,2017-05-03,2017-05-07,Standard Class,MK-18160,OFF-AR-10003651,94122,22.96,7,0.0,6.6584
CA-2014-133354,2014-02-22,2014-02-24,First Class,SA-20830,OFF-PA-10001800,92553,19.44,3,0.0,9.3312
US-2015-130491,2015-02-08,2015-02-11,First Class,BH-11710,OFF-PA-10000791,67846,9.54,2,0.0,4.293
US-2015-130491,2015-02-08,2015-02-11,First Class,BH-11710,OFF-FA-10000134,67846,5.81,1,0.0,1.8011
US-2015-130491,2015-02-08,2015-02-11,First Class,BH-11710,OFF-AR-10001149,67846,5.76,2,0.0,1.728
CA-2015-113740,2015-08-24,2015-08-28,Second Class,SC-20380,FUR-FU-10000010,10035,14.91,3,0.0,4.6221
CA-2014-148425,2014-11-30,2014-12-04,Standard Class,RF-19345,OFF-BI-10000201,32839,6.642,9,0.7,-4.428
CA-2016-144309,2016-12-10,2016-12-16,Standard Class,CM-12235,OFF-PA-10001776,13601,18.54,2,0.0,8.7138
CA-2016-144309,2016-12-10,2016-12-16,Standard Class,CM-12235,OFF-BI-10003656,13601,679.96,5,0.2,220.987
CA-2017-151225,2017-10-27,2017-10-29,First Class,JM-15655,FUR-TA-10001539,90032,189.576,1,0.2,9.4788
CA-2017-151225,2017-10-27,2017-10-29,First Class,JM-15655,TEC-PH-10004100,90032,71.96,5,0.2,7.196
US-2014-144078,2014-11-25,2014-11-29,Standard Class,RB-19435,TEC-PH-10001580,90004,539.92,5,0.2,47.243
US-2014-144078,2014-11-25,2014-11-29,Standard Class,RB-19435,FUR-CH-10002335,90004,725.344,4,0.2,54.4008
US-2014-144078,2014-11-25,2014-11-29,Standard Class,RB-19435,OFF-AR-10004707,90004,7.44,3,0.0,2.604
CA-2014-124464,2014-07-14,2014-07-20,Standard Class,SS-20515,OFF-AP-10000576,19711,39.48,1,0.0,11.0544
CA-2015-136805,2015-05-23,2015-05-27,Second Class,NM-18445,OFF-AP-10001394,48234,850.5,5,0.1,245.7
CA-2015-136805,2015-05-23,2015-05-27,Second Class,NM-18445,FUR-FU-10003724,48234,75.33,9,0.0,19.5858
US-2015-159499,2015-11-21,2015-11-23,Second Class,EM-14095,OFF-AP-10002867,85023,325.632,6,0.2,28.4928
US-2015-159499,2015-11-21,2015-11-23,Second Class,EM-14095,TEC-AC-10002718,85023,23.344,2,0.2,-1.459
US-2015-159499,2015-11-21,2015-11-23,Second Class,EM-14095,OFF-LA-10003121,85023,16.52,5,0.2,5.369
CA-2014-162089,2014-03-30,2014-04-01,First Class,MP-17470,OFF-EN-10002230,78521,335.72,5,0.2,113.3055
CA-2014-162089,2014-03-30,2014-04-01,First Class,MP-17470,TEC-PH-10001819,78521,251.944,7,0.2,88.1804
CA-2014-162089,2014-03-30,2014-04-01,First Class,MP-17470,FUR-CH-10002304,78521,127.302,7,0.3,-9.093
US-2017-158526,2017-12-29,2018-01-01,Second Class,KH-16360,FUR-CH-10002602,40214,1207.84,8,0.0,314.0384
US-2017-158526,2017-12-29,2018-01-01,Second Class,KH-16360,OFF-BI-10002414,40214,12.53,1,0.0,5.8891
US-2017-158526,2017-12-29,2018-01-01,Second Class,KH-16360,OFF-AR-10003696,40214,34.58,1,0.0,10.0282
US-2017-158526,2017-12-29,2018-01-01,Second Class,KH-16360,FUR-CH-10004495,40214,300.98,1,0.0,87.2842
US-2017-158526,2017-12-29,2018-01-01,Second Class,KH-16360,FUR-CH-10001270,40214,258.75,3,0.0,77.625
CA-2017-104885,2017-03-02,2017-03-08,Standard Class,DB-13555,OFF-AR-10001615,19711,59.52,3,0.0,15.4752
CA-2017-104885,2017-03-02,2017-03-08,Standard Class,DB-13555,OFF-EN-10003286,19711,57.96,7,0.0,27.2412
CA-2017-104885,2017-03-02,2017-03-08,Standard Class,DB-13555,FUR-BO-10003660,19711,441.96,2,0.0,101.6508
CA-2017-104885,2017-03-02,2017-03-08,Standard Class,DB-13555,OFF-PA-10002764,19711,68.04,6,0.0,33.3396
US-2016-157490,2016-10-06,2016-10-07,First Class,LB-16795,TEC-MA-10001695,81001,703.71,6,0.7,-938.28
US-2016-157490,2016-10-06,2016-10-07,First Class,LB-16795,OFF-BI-10002824,81001,17.904,4,0.7,-14.92
US-2016-157490,2016-10-06,2016-10-07,First Class,LB-16795,OFF-BI-10002571,81001,11.976,4,0.7,-9.1816
US-2016-157490,2016-10-06,2016-10-07,First Class,LB-16795,TEC-AC-10001553,81001,67.96,5,0.2,0.8495
CA-2015-161452,2015-04-05,2015-04-11,Standard Class,CA-11965,FUR-CH-10003973,90036,892.224,3,0.2,89.2224
US-2014-115196,2014-09-09,2014-09-13,Standard Class,DL-12925,TEC-MA-10002073,27834,1299.99,2,0.5,-571.9956
CA-2016-138968,2016-03-15,2016-03-16,First Class,FC-14335,OFF-BI-10003529,94110,4.544,2,0.2,1.6472
CA-2016-138968,2016-03-15,2016-03-16,First Class,FC-14335,FUR-CH-10000309,94110,1352.032,4,0.2,84.502
CA-2015-101889,2015-12-27,2015-12-31,Standard Class,DB-13120,FUR-TA-10004154,43302,1548.99,9,0.4,-464.697
CA-2015-101889,2015-12-27,2015-12-31,Standard Class,DB-13120,OFF-EN-10003286,43302,19.872,3,0.2,6.7068
CA-2017-110821,2017-08-07,2017-08-08,First Class,CK-12205,TEC-AC-10001552,75081,119.448,3,0.2,-13.4379
CA-2017-110821,2017-08-07,2017-08-08,First Class,CK-12205,OFF-ST-10002790,75081,118.16,2,0.2,-25.109
CA-2015-121552,2015-03-22,2015-03-27,Standard Class,FW-14395,OFF-AR-10003217,35810,19.56,4,0.0,5.4768
CA-2015-107685,2015-11-30,2015-12-02,Second Class,JM-15865,FUR-FU-10002813,89115,80.96,4,0.0,29.1456
CA-2015-107685,2015-11-30,2015-12-02,Second Class,JM-15865,OFF-PA-10003848,89115,25.92,4,0.0,12.4416
US-2014-120740,2014-04-15,2014-04-15,Same Day,PS-18970,OFF-AP-10000240,90049,106.96,2,0.0,31.0184
US-2014-120740,2014-04-15,2014-04-15,Same Day,PS-18970,FUR-FU-10004091,90049,187.76,4,0.0,76.9816
CA-2017-155740,2017-07-30,2017-08-02,First Class,TC-21475,OFF-BI-10001071,44107,76.776,4,0.7,-53.7432
CA-2017-146493,2017-06-01,2017-06-05,Standard Class,CV-12805,OFF-BI-10003676,68025,53.9,5,0.0,25.872
CA-2014-105417,2014-01-07,2014-01-12,Standard Class,VS-21820,FUR-FU-10004864,77340,76.728,3,0.6,-53.7096
CA-2014-105417,2014-01-07,2014-01-12,Standard Class,VS-21820,OFF-BI-10003708,77340,10.43,7,0.8,-18.2525
US-2017-141509,2017-09-29,2017-10-01,First Class,SC-20575,OFF-AR-10002067,90036,99.2,5,0.0,25.792
CA-2017-139493,2017-09-13,2017-09-19,Standard Class,SG-20605,OFF-AR-10003158,28806,15.92,5,0.2,2.786
CA-2014-151967,2014-10-22,2014-10-26,Standard Class,NB-18580,FUR-FU-10000193,71111,129.92,4,0.0,10.3936
US-2016-140158,2016-10-04,2016-10-08,Standard Class,DR-12940,OFF-BI-10000977,2908,30.4,1,0.0,13.984
US-2016-140158,2016-10-04,2016-10-08,Standard Class,DR-12940,TEC-CO-10001449,2908,5399.91,9,0.0,2591.9568
US-2016-140158,2016-10-04,2016-10-08,Standard Class,DR-12940,OFF-ST-10000136,2908,119.1,3,0.0,34.539
CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,OFF-PA-10000743,2149,40.08,6,0.0,19.2384
CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,OFF-PA-10001019,2149,59.94,3,0.0,28.1718
